CD_EQUI,CD_LOCAL,CD_TEMA,DS_TEMA,CD_TP_EQUIPAMENTO,DS_TP_EQUIPAMENTO,CD_SUBTIPO_EQUIPAMENTO,DS_SUBTIPO_EQUIPAMENTO,CD_DEP_ADMINISTRATIVA,DS_DEP_ADMINISTRATIVA,NM_EQUI,NM_ABREV_EQUI,CD_FONTE,FONTE_FONTE,CD_RUA,NM_RUA,CD_RUANAOOFICIAL,NM_RUANAOOFICIAL,NUMERO_EQUI,COMPLEMENTO_EQUI,CD_BAIRRO,NM_BAIRRO,QUADRICULA_BQ,CD_REGIONAL,NM_REGIONAL,LAT_SIRGAS,LON_SIRGAS,FUNCIONAMENTO_MANHA_EQUI,FUNCIONAMENTO_TARDE_EQUI,FUNCIONAMENTO_NOITE_EQUI,FUNCIONAMENTO_24HRS_EQUI,TELEFONE_EQUI,RAMAL_EQUI,EMAIL_EQUI,SITE_EQUI,FAX_EQUI
1.052,41386787,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,CONSELHEIRO QUIELSE CRISOSTOMO DA SILVA,Cons. Quielse Crisostomo da Silva,120,Secretaria Municipal da Educac?o,W766C,R. JAN FREDERIK DE JAGER,,,150,,68,Augusta,Q4,11,CIC,-25,-49,1,1,0,0,(41) 3314-5209,,cmeiquielse@sme.curitiba.pr.gov.br,,
933,41356675,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,ANGELA DELLATRE,Angela Dellatre,120,Secretaria Municipal da Educac?o,E244,R. CEL. BENEDITO TERTULIANO CORDEIRO,,,319,,54,Tingui,F18,4,Boa Vista,-25,-49,1,1,0,0,(41) 3251-1007,,cmeiangeladellatre@sme.curitiba.pr.gov.b,,
930,41356284,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,BAIRRO ALTO / TARUM?,Bairro Alto / Tarum?,120,Secretaria Municipal da Educac?o,E353,R. ALBERICO FLORES BUENO,,,2173,,36,Bairro Alto,H19,4,Boa Vista,-25,-49,1,1,0,0,(41) 3367-2682,,cmeibairroalto@sme.curitiba.pr.gov.br,,
7.868,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,PROFESSORA CLARICE DA ROCHA ROSA,Profa. Clarice da Rocha Rosa,120,Secretaria Municipal da Educac?o,S673R,R. ALM. DONADELLO,,,242,,64,Alto Boqueir?o,W15,2,Boqueir?o,-26,-49,1,1,0,0,(41) 3386-1047,,cmeiclaricerosa@sme.curitiba.pr.gov.br,,
7.869,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,PROFESSOR OSNI CAMARGO CARVALHO,Prof. Osni Camargo Carvalho,120,Secretaria Municipal da Educac?o,W748J,R. MARIA FORTUNATA TOSIN,,,277,,75,Cidade Industrial de Curitiba,O5,11,CIC,-25,-49,1,1,0,0,(41) 3229-2269,,cmeiosnicamargo@sme.curitiba.pr.gov.br,,
7.450,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,DOUTOR ERALDO KUSTER,Dr. Eraldo Kuster,120,Secretaria Municipal da Educac?o,W185,R. LEONARDO PIANOWSKI,,,911,,66,Pinheirinho,U10,8,Pinheirinho,-26,-49,1,1,0,0,(41) 3327-1890,,cmeieraldokuster@sme.curitiba.pr.gov.br,,
979,41356365,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,PROFESSORA LYGIA CARNEIRO,Profa. Lygia Carneiro,120,Secretaria Municipal da Educac?o,N534H,R. DANIEL CESARIO PEREIRA,,,581,,63,Santa Felicidade,E6,5,Santa Felicidade,-25,-49,1,1,0,0,(41) 3364-7221,,cmeiligiacarneiro@sme.curitiba.pr.gov.br,,
983,41356497,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,PROFESSORA MARIA VIEZZER HERMANN,Profa. Maria Viezzer Hermann,120,Secretaria Municipal da Educac?o,N405B,R. BATISTA PESSINE,,,528,,31,Vista Alegre,H10,5,Santa Felicidade,-25,-49,1,1,0,0,(41) 3336-6049,,cmeimviezzer@sme.curitiba.pr.gov.br,,
5.596,,18,RELIGI?O,28,Igreja,4,Batista,11,Particular,ORLEANS,Orleans,130,Convenc?o Batista Paranaense,N958,R. PE. ESTANISLAU PIASECKI,,,355,,75,Cidade Industrial de Curitiba,K4,11,CIC,-25,-49,0,0,0,0,,,,www.batistaparana.org.br,
72,,6,ASSISTENCIA SOCIAL,56,Abrigo,1,Unidade de Acolhimento Institucional,3,Publico Municipal,MAIS VIVER,Mais Viver,115,Fundac?o de Ac?o Social,S046J,R. DR. SALVADOR DE MAIO,,,197,,7,Jardim Botanico,,1,Matriz,-25,-49,1,1,1,1,3218-2407,,dpse@fas.curitiba.pr.gov.br,http://www.fas.curitiba.pr.gov.br/nucleoRegional.aspx?idf=130,
61,,6,ASSISTENCIA SOCIAL,56,Abrigo,1,Unidade de Acolhimento Institucional,3,Publico Municipal,SANTA FELICIDADE,Santa Felicidade,115,Fundac?o de Ac?o Social,C666,ROD. BR-277 - CURITIBA / PONTA GROSSA,,,4200,,59,Orleans,J4,5,Santa Felicidade,-25,-49,1,1,1,0,3250 7971,,dpse@fas.curitiba.pr.gov.br,http://www.fas.curitiba.pr.gov.br/nucleoRegional.aspx?idf=158,
45,,6,ASSISTENCIA SOCIAL,56,Abrigo,1,Unidade de Acolhimento Institucional,3,Publico Municipal,MADRE ANTONIA,Madre Antonia,115,Fundac?o de Ac?o Social,S666H,R. LEOCADIO ROBISON DE LIMA DAMAZIO,,,2985,,64,Alto Boqueir?o,,2,Boqueir?o,-26,-49,1,1,1,1,3250 7971,,dpse@fas.curitiba.pr.gov.br,http://www.fas.curitiba.pr.gov.br/nucleoRegional.aspx?idf=158,
39,,6,ASSISTENCIA SOCIAL,56,Abrigo,1,Unidade de Acolhimento Institucional,3,Publico Municipal,NOVA ESPERANCA,Nova Esperanca,115,Fundac?o de Ac?o Social,N136M,R. FRANCISCO FAVARO,,,50,,53,Santa Candida,,4,Boa Vista,-25,-49,1,1,1,0,3250 7971,,dpse@fas.curitiba.pr.gov.br,http://www.fas.curitiba.pr.gov.br/nucleoRegional.aspx?idf=158,
77,,6,ASSISTENCIA SOCIAL,56,Abrigo,1,Unidade de Acolhimento Institucional,3,Publico Municipal,PEQUENO CIDAD?O,Pequeno Cidad?o,115,Fundac?o de Ac?o Social,E316,AV. EDGARD STELLFELD,,,1674,,18,Jardim Social,,1,Matriz,-25,-49,1,1,1,1,32507971,,dpse@fas.curitiba.pr.gov.br,http://www.fas.curitiba.pr.gov.br/nucleoRegional.aspx?idf=158,
34,,6,ASSISTENCIA SOCIAL,56,Abrigo,1,Unidade de Acolhimento Institucional,3,Publico Municipal,CASA DO PIA III,Casa do Pia III,115,Fundac?o de Ac?o Social,E021M,R. ATILIO BORIO,,,1808,CEP: 80045180,17,Hugo Lange,,1,Matriz,-25,-49,1,1,1,1,3250 7971,,dpse@fas.curitiba.pr.gov.br,http://www.fas.curitiba.pr.gov.br/nucleoRegional.aspx?idf=158,
62,,6,ASSISTENCIA SOCIAL,56,Abrigo,1,Unidade de Acolhimento Institucional,3,Publico Municipal,CASA DE MARIA,Casa de Maria,115,Fundac?o de Ac?o Social,W710,R. PROF. FABIO DE SOUZA,,,1866,esquina Rua Professor Ulisses Vieira,43,Santa Quiteria,N9,7,Port?o,-25,-49,1,1,1,1,3350-7971,,dpse@fas.curitiba.pr.gov.br,http://www.fas.curitiba.pr.gov.br/nucleoRegional.aspx?idf=144,
75,,6,ASSISTENCIA SOCIAL,56,Abrigo,1,Unidade de Acolhimento Institucional,3,Publico Municipal,CASA DO PIA II,Casa do Pia II,115,Fundac?o de Ac?o Social,N462,R. MIGUEL DE LAZZARI,,,00,"Sem numero.
Fones: 33492863\\32401361",32,Pilarzinho,,4,Boa Vista,-25,-49,1,1,1,1,3250 7971,,dpse@fas.curitiba.pr.gov.br,http://www.fas.curitiba.pr.gov.br/nucleoRegional.aspx?idf=158,
2.983,,28,TRABALHO,131,Unidade de Qualificac?o Profissional,1,Liceu de Oficios,3,Publico Municipal,PINHEIRINHO,Pinheirinho,175,,C302,AV. WINSTON CHURCHILL,,,2033,Rua da Cidadania Pinheirinho,58,Cap?o Raso,S10,8,Pinheirinho,-26,-49,1,1,0,0,(41) 3313-5456,,liceupinheirinho@smte.curitiba.pr.gov.br,www.curitiba.pr.gov.br/smte,
5.937,41069020320,6,ASSISTENCIA SOCIAL,47,Centro de Referencia de Assistencia Social,1,Unidade Social Basica,3,Publico Municipal,VILA HAUER,Vila Hauer,115,Fundac?o de Ac?o Social,S615,R. OLIVEIRA VIANA,,,1804,,56,Boqueir?o,Q14,2,Boqueir?o,-25,-49,1,1,0,0,(41) 3377-5753,,boqueirao@fas.curitiba.pr.gov.br,www.fas.curitiba.pr.gov.br/nucleoRegional.aspx?idf=156,
9.752,,18,RELIGI?O,28,Igreja,4,Batista,11,Particular,CENTRAL DE CURITIBA,Central de Curitiba,130,Convenc?o Batista Paranaense,S024,R. DES. WESTPHALEN,,,1014,,8,Reboucas,K13,1,Matriz,-25,-49,0,0,0,0,(41) 99843-0278,,contato@ibccuritiba.net.br,www.ibccuritiba.net.br,
10.113,,1,ABASTECIMENTO ALIMENTAR,139,Mercado Movel,1,Mercad?o da Familia,3,Publico Municipal,CORBELIA,Corbelia,117,Secretaria Municipal de Abastecimento Alimentar,W666H,R. PROFA. MARIA DO BELEM FRANCA,,,0,Esquina com a R. Valeriana da Cunha Ribas (antiga R. Chiara Lubich),67,S?o Miguel,R4,11,CIC,-26,-49,0,1,0,0,,,,www.curitiba.pr.gov.br,
9.712,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,RUTH CARDOSO,Ruth Cardoso,120,Secretaria Municipal da Educac?o,S891F,R. GUIRINO JORY,S891F,"GUIRINO JORY, R.",195,,37,Uberaba,R19,3,Cajuru,-25,-49,1,1,0,0,(41) 3344-5827,,cmeiruthcardoso@sme.curitiba.pr.gov.br,,
9.713,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,MARIO COVAS,Mario Covas,120,Secretaria Municipal da Educac?o,W782A,R. JOSE PICUSSA,,,150,,68,Augusta,O3,11,CIC,-25,-49,1,1,0,0,(41) 3345-1491,,cmeimariocovas@sme.curitiba.pr.gov.br,,
9.872,,6,ASSISTENCIA SOCIAL,100,Associac?o de Moradores,1,Unidade Social Basica,11,Particular,GUARAQUECABA,Guaraquecaba,115,Fundac?o de Ac?o Social,S361L,R. GUILHERME MEHL,,,507,,73,Umbara,,10,Bairro Novo,,,0,0,0,0,,,,,
9.873,,6,ASSISTENCIA SOCIAL,100,Associac?o de Moradores,1,Unidade Social Basica,11,Particular,CONJUNTO MARUPIARA-UMBARA,Conjunto Marupiara-Umbara,115,Fundac?o de Ac?o Social,S361A,R. LIBERALINO ESTEVAN,,,505,,,,,,,,,0,0,0,0,3348-4121,cel.99884193,,,
10.426,,6,ASSISTENCIA SOCIAL,10,Entidade Social,5,Associac?o Beneficiente,11,Particular,LAR O BOM CAMINHO,Lar o Bom Caminho,115,Fundac?o de Ac?o Social,S214,R. BORTOLO GUSSO,,,191,,58,Cap?o Raso,,8,Pinheirinho,,,0,0,0,0,3342-7931,,nylceabmaciel@gmail.com,,
9.875,,6,ASSISTENCIA SOCIAL,10,Entidade Social,5,Associac?o Beneficiente,11,Particular,ASSOCIAC?O EDUCACIONAL E ASSISTENCIAL COMUNIDADE BETHANIA,Associac?o Educacional e Assistencial Comunidade Bethania,115,Fundac?o de Ac?o Social,S685,R. JO?O MIQUELETTO,,,401,"Transversal a Rua Raul Suplicy de Lacerda, sendo que nosso quintal esta localizado junto a area construida que fica a 400m depois da entrada,atras da area verde.",,,,,,,,0,0,0,0,,,,,
9.877,,6,ASSISTENCIA SOCIAL,10,Entidade Social,5,Associac?o Beneficiente,11,Particular,LAR SANTA M?E JUNSHIN,Centro Dia para Idosos Lar Santa M?e Junshin,115,Fundac?o de Ac?o Social,N334,R. AMAURY LANGE SILVERIO,,,984,,32,Pilarzinho,,4,Boa Vista,,,0,0,0,0,3235-5557,,,,
9.883,,6,ASSISTENCIA SOCIAL,10,Entidade Social,5,Associac?o Beneficiente,11,Particular,ASSOCIAC?O FRANCISCANA DE EDUCAC?O AO CIDAD?O ESPECIAL - AFECE,Associac?o Franciscana de Educac?o ao Cidad?o Especial,115,Fundac?o de Ac?o Social,E356H,R. PAULO TURKIEWICZ,,,668,,34,Boa Vista,,4,Boa Vista,,,0,0,0,0,3366-5212,,direcao@afece.org.br,,
716,41370678,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,MARIA APARECIDA BUSCARDIN HARTMANN,Maria Aparecida Buscardin Hartmann,120,Secretaria Municipal da Educac?o,N267,R. OVIDIO GARCEZ,,,59,,51,Cachoeira,B13,4,Boa Vista,-25,-49,1,1,0,0,(41) 3585-4023,,cmeimariaaphartmann@sme.curitiba.pr.gov.br,,
9.912,,1,ABASTECIMENTO ALIMENTAR,141,Mercado,8,Supermercado,11,Particular,L'ACQUA VERDE,L'Acqua Verde,128,Associac?o Paranaense de Supermercados,S112A,AV. DOS ESTADOS,,,651,,9,Agua Verde,N11,7,Port?o,-25,-49,1,1,1,0,(41) 3345-3030,,,,
9.932,,1,ABASTECIMENTO ALIMENTAR,141,Mercado,8,Supermercado,11,Particular,BONATO - UMBARA,Bonato - Umbara,128,Associac?o Paranaense de Supermercados,S312,R. NICOLA PELLANDA,,,6326,,73,Umbara,Za12,10,Bairro Novo,-26,-49,1,1,1,0,(41) 3289-0878,,,,
9.972,,1,ABASTECIMENTO ALIMENTAR,141,Mercado,8,Supermercado,11,Particular,TRIUNFO - CENTRO,Triunfo - Centro,128,Associac?o Paranaense de Supermercados,C011K,R. VOLUNTARIOS DA PATRIA,,,51,,1,Centro,K12,1,Matriz,-25,-49,1,1,1,0,(41) 3324-0422,,,www.triunfosupermercados.com.br,
9.973,,1,ABASTECIMENTO ALIMENTAR,141,Mercado,8,Supermercado,11,Particular,MERCADORAMA - MARIANO TORRES,Mercadorama - Mariano Torres,128,Associac?o Paranaense de Supermercados,C010,R. MAL. DEODORO,,,991,,1,Centro,J13,1,Matriz,-25,-49,1,1,1,0,(41) 3322-5533,,,www.walmartbrasil.com.br,
7.851,,12,ESPORTE,13,Unidade Desportiva,8,Estadio Amador,11,Particular,MANOEL GARCIA DE ANDRADE - MANEC?O,Manoel Garcia de Andrade,156,,S503,R. 1? DE MAIO,,,1401,Esquina com a Rua Nova Fatima.,57,Xaxim,T12,2,Boqueir?o,-26,-49,0,0,0,0,(41) 3332-7544,,,,
7.852,,18,RELIGI?O,28,Igreja,8,Adventista do Setimo Dia,11,Particular,VITORIA REGIA,Vitoria Regia,152,Associac?o Sul-Paranaense/Igrejas Adventistas,W430J,R. ENG. EDUARDO AFONSO NADOLNY,,,1207,,75,Cidade Industrial de Curitiba,W5,11,CIC,-26,-49,0,0,0,0,,,,www.asp.adventistas.org,
7.853,,12,ESPORTE,13,Unidade Desportiva,8,Estadio Amador,11,Particular,BORTOLO GAVA,Bortolo Gava,156,,N334,R. AMAURY LANGE SILVERIO,,,1141,,32,Pilarzinho,F11,4,Boa Vista,-25,-49,0,0,0,0,(41) 3779-0985 / 8419-6036,,contato@operariopilarzinho.com.br,www.operariopilarzinho.com.br,
7.854,,12,ESPORTE,13,Unidade Desportiva,8,Estadio Amador,11,Particular,EGIDIO RICARDI PIETROBELLI,Egidio Ricardo Pietrobelli,156,,N616,AV. MANOEL RIBAS,,,8172,,61,Butiatuvinha,F5,5,Santa Felicidade,-25,-49,0,0,0,0,(41) 3372-2233,,,,
7.855,,12,ESPORTE,13,Unidade Desportiva,8,Estadio Amador,11,Particular,FRANCISCO MURARO - TRIESTE STADIUM,Francisco Muraro,156,,N720B,R. PROF. FRANCISCO ZARDO,,,790,,63,Santa Felicidade,G5,5,Santa Felicidade,-25,-49,0,0,0,0,(41) 3272-0290,,contato@trieste.esp.br,www.trieste.esp.br,
7.856,,12,ESPORTE,13,Unidade Desportiva,8,Estadio Amador,11,Particular,JOSE CARLOS OLIVEIRA SOBRINHO,Jose Carlos Oliveira Sobr.,156,,W131,R. DEP. WALDEMIRO PEDROSO,,,656,,41,Novo Mundo,Q9,8,Pinheirinho,-25,-49,0,0,0,0,(41) 3567-9743,,contato@capaorasofc.com.br,www.capaorasofc.com.br,
7.857,,12,ESPORTE,13,Unidade Desportiva,8,Estadio Amador,11,Particular,JOSE DRULLO SOBRINHO,Jose Drullo Sobr.,156,,N942,R. AFONSO LIPINSKI,,,649,,59,Orleans,J6,5,Santa Felicidade,-25,-49,0,0,0,0,(41) 3373-8524,,,www.uniaonovaorleans.com.br,
7.858,,12,ESPORTE,13,Unidade Desportiva,8,Estadio Amador,11,Particular,MAURICIO FRUET,Mauricio Fruet,156,,W053,R. PROF. BRAZILIO OVIDIO DA COSTA,,,1830,,43,Santa Quiteria,N9,7,Port?o,-25,-49,0,0,0,0,(41) 3014-3030,,,,
7.864,,12,ESPORTE,13,Unidade Desportiva,8,Estadio Amador,11,Particular,DONATO CULIM,Donato Culin,156,,S624,R. HIPOLITO DA COSTA,,,549,,56,Boqueir?o,Q16,2,Boqueir?o,-25,-49,1,1,1,0,(41) 3276-7330,,,,
8.133,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,TECNOLOGIA INSPIRAR - INSPIRAR,INSPIRAR,169,,N023,R. INACIO LUSTOSA,,,792,Esquina com Rua Portugal,2,S?o Francisco,I11,1,Matriz,-25,-49,1,1,1,0,30192828,,faculdade@inspirar.com.br,www.inspirar.com.br,3019-2828
8.134,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,TECNOLOGIA RADIAL CURITIBA (FATEC CTBA),RADIAL - FATEC,169,,E342G,R. SANTA MADALENA SOFIA BARAT,,,809,,36,Bairro Alto,F18,4,Boa Vista,-25,-49,0,0,0,0,3281-1200,,rh@itecne.com.br,www.facear.edu.br,(41)36431551
8.135,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,TEOLOGIA EVANGELICA EM CURITIBA - FATEV,FATEV,169,,N321A,R. FRANCISCO CARON,,,630,,32,Pilarzinho,D10,4,Boa Vista,-25,-49,1,1,1,0,3302-5133,,fatev@me.org.br,www.me.org.br/fatev,3302-5101
8.136,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,EDUCACIONAL DA LAPA - FAEL (EAD),FAEL,170,,S001,AV. SILVA JARDIM,,,167,Esquina com a Av. Silva Jardim.,8,Reboucas,,1,Matriz,-25,-49,0,0,1,0,33881000,,ca.curitiba1.pr@eadcon.com.br,www.fael.edu.br,
8.137,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,ESTAC?O - FAEST,FAEST,169,,C250,AV. SETE DE SETEMBRO,,,2775,5? e 6? andar,8,Reboucas,,1,Matriz,-25,-49,1,1,1,0,2101-8800,,judas@ebs.edu.br,www.ebs.edu.br,2101-8815
8.138,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,S?O BASILIO MAGNO - FASBAM,FASBAM,169,,W018,R. CARMELO RANGEL,,,1200,,29,Seminario,K10,7,Port?o,-25,-49,1,1,1,0,3243-9800,,informacoes@fasbam.edu.br; contato@pomini.org,www.fasbam.edu.br,3243-9800
8.139,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,OPET - Campus Port?o,OPET - Port?o,170,,W100B,R. ISAAC GUELMANN,,,4387,(Via Rapida Centro-Bairro) - Proximo ao Hospital do Trabalhador,41,Novo Mundo,,8,Pinheirinho,-25,-49,1,1,1,0,3085-4500,,opet@opet.com.br,www.opet.com.br,
8.140,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,VICENTINA - FAVI,FAVI,169,,C018N,AV. JAIME REIS,,,531,Numero: 531A,2,S?o Francisco,I11,1,Matriz,-25,-49,1,1,1,0,3079-7716,,andremar@mps.com.br,www.favic.com.br,
8.141,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,ENSINO SUPERIOR DE CURITIBA - IESC,IESC,169,,S954,R. ENG. BENEDITO MARIO DA SILVA,,,35,,21,Cajuru,K16,3,Cajuru,-25,-49,0,0,1,0,3015-4601,,marcioacbarros@yahoo.com.br,,3015-4601
8.142,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,1,Publico Federal,INSTITUTO FEDERAL DO PARANA,IFPR,169,,C023,R. JO?O NEGR?O,,,1285,,8,Reboucas,K13,1,Matriz,-25,-49,1,1,1,0,(41) 3535-1651,,gabinete@ifpr.edu.br,www.ifpr.edu.br,
8.144,,11,EDUCAC?O,24,Universidade,2,Educac?o Superior,11,Particular,BRAZ CUBAS - UBC - EAD - Polo Largo da Ordem,UBC - Largo da Ordem,159,,C018M,R. DR. CLAUDINO DOS SANTOS,,,40,Largo da Ordem,2,S?o Francisco,,1,Matriz,-25,-49,0,0,1,0,0800-600-47-05,,ead@brazcubas.br,http://www2.brazcubas.br/ead/cursos,
8.145,,11,EDUCAC?O,24,Universidade,2,Educac?o Superior,11,Particular,VALE DO RIO DOS SINOS - UNISINOS - EAD - Polo Curitiba,UNISINOS,159,,C888,ROD. BR-116 - REGIS BITTENCOURT,,,10546,Linha Verde,24,Prado Velho,,1,Matriz,-25,-49,0,0,1,0,3218-8000,,unisinosead@colegiomedianeira.g12.br,www.unisinos.br/ead/,
8.172,,10,ECONOMIA,17,Posto de Abastecimento,3,Branca,11,Particular,BOSQUE DAS ARAUCARIAS,Auto Posto Bosque das Araucarias,162,,S436,R. NOVA ESPERANCA,,,1380,,65,Sitio Cercado,,10,Bairro Novo,-26,-49,0,0,0,0,3053-7262,,,,
8.173,,10,ECONOMIA,17,Posto de Abastecimento,11,Petrobras,11,Particular,BRUNO,Auto Posto Bruno,162,,S935,R. DA TRINDADE,,,690,,21,Cajuru,,3,Cajuru,-25,-49,0,0,0,0,3366-6583,,,,
8.174,,10,ECONOMIA,17,Posto de Abastecimento,6,Cosan - Esso,11,Particular,C.J.C. SITIO CERCADO,Auto Posto C.J.C. Sitio Cercado,162,,S433,R. IZAAC FERREIRA DA CRUZ,,,2920,,65,Sitio Cercado,,10,Bairro Novo,-26,-49,0,0,0,0,,,,,
8.175,,10,ECONOMIA,17,Posto de Abastecimento,11,Petrobras,11,Particular,CASCATINHA,Auto Posto Cascatinha,162,,N801,AV. CANDIDO HARTMANN,,,4233,Transversal a Rua Dr.Albino Farracha de Castro.,63,Santa Felicidade,,5,Santa Felicidade,-25,-49,0,0,0,0,3015-5500,,,,
8.176,,10,ECONOMIA,17,Posto de Abastecimento,11,Petrobras,11,Particular,BAIRRO ALTO (2),Bairro Alto (2),162,,E338,AV. DA INTEGRAC?O,,,945,,36,Bairro Alto,,4,Boa Vista,-25,-49,0,0,0,0,3238-7992,,,,
8.146,,11,EDUCAC?O,24,Universidade,2,Educac?o Superior,1,Publico Federal,TECNOLOGICA FEDERAL DO PARANA - UTFPR - Sede Ecoville,UTFPR - Sede Ecoville,169,,C408,R. DEP. HEITOR ALENCAR FURTADO,,,5000,,75,Cidade Industrial de Curitiba,L4,11,CIC,-25,-49,1,1,1,0,(41) 3279-4500 / 3279-4585,,,www.utfpr.edu.br,
8.212,,21,SEGURANCA,71,Exercito Brasileiro,2,Companhia,1,Publico Federal,5? REGI?O MILITAR e 5? DIVIS?O DO EXERCITO,Curitiba Cmdo 5? RM/5? DE,177,,W130I,R. 31 DE MARCO,,,0,,66,Pinheirinho,U9,8,Pinheirinho,-26,-49,1,1,1,1,(41) 3479-9222,,cmdo5rm5de@5rm5de.eb.mil.br,www.5rm5de.eb.mil.br,
8.213,,21,SEGURANCA,71,Exercito Brasileiro,1,Batalh?o,1,Publico Federal,27?,27? BLog,177,,E116,AV. PREF. ERASTO GAERTNER,,,1874,,35,Bacacheri,F17,4,Boa Vista,-25,-49,1,1,1,1,(41) 3256-2044,222,secretaria@27blog.eb.mil.br,www.27blog.eb.mil.br,(41) 3356-3063
8.214,,21,SEGURANCA,71,Exercito Brasileiro,1,Batalh?o,1,Publico Federal,5?,5.? BLog,177,,W189,R. VALDECI DOS SANTOS,,,115,,66,Pinheirinho,U9,8,Pinheirinho,-26,-49,1,1,1,1,(41) 3316-4892,,secretaria@5blog.eb.mil.br,www.5blog.eb.mil.br,
8.215,,21,SEGURANCA,71,Exercito Brasileiro,1,Batalh?o,1,Publico Federal,5?,5.? BSup,177,,S001,AV. SILVA JARDIM,,,110,,8,Reboucas,K13,1,Matriz,-25,-49,1,1,1,1,(41) 3304-6312,,s1@5bsup.eb.mil.br,,
8.216,,21,SEGURANCA,71,Exercito Brasileiro,2,Companhia,1,Publico Federal,5?,5? Cia Com Bld,177,,C300,AV. REPUBLICA ARGENTINA,,,3800,,27,Port?o,O10,7,Port?o,-25,-49,1,1,1,1,(41) 3346-5432,,5ciacombld@5rm5de.eb.mil.br,www.eb.mil.br,
8.217,,21,SEGURANCA,71,Exercito Brasileiro,2,Companhia,1,Publico Federal,5?,5? Cia PE,177,,W130I,R. 31 DE MARCO,,,3018,,66,Pinheirinho,U9,8,Pinheirinho,-26,-49,1,1,1,1,(41) 3316-4864,,5ciape@5rm5de.eb.mil.br,www.eb.mil.br,
8.218,,21,SEGURANCA,71,Exercito Brasileiro,1,Batalh?o,1,Publico Federal,20?,20? BIB,177,,E116,AV. PREF. ERASTO GAERTNER,,,598,,35,Bacacheri,G16,4,Boa Vista,-25,-49,1,1,1,1,(41) 3357-0447,,20bib@5rm5de.eb.mil.br,http://www.20bib.eb.mil.br,
8.614,,18,RELIGI?O,28,Igreja,6,Evangelica Quadrangular,11,Particular,ITATIAIA - TEMPLO DO AMOR,Itatiaia-Templo do Amor,138,Secretaria Geral de Administrac?o e Financas - quadrangular,W761,R. JO?O DEMBINSKI,,,172,,75,Cidade Industrial de Curitiba,,11,CIC,-25,-49,0,0,0,0,,,,www.sgaf.org.br,
1.081,,6,ASSISTENCIA SOCIAL,47,Centro de Referencia de Assistencia Social,2,Unidade de Atendimento,3,Publico Municipal,AUTODROMO,Autodromo,115,Fundac?o de Ac?o Social,S945N,R. LEONARDO GELINSKI,S945N,"LEONARDO GELINSKI, R.",735,,21,Cajuru,M19,3,Cajuru,-25,-49,1,1,0,0,3366-5942,,cajuru@fas.curitiba.pr.gov.br,www.fas.curitiba.pr.gov.br/nucleoRegional.aspx?idf=109,
971,41389905,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,PROFESSOR OSNY DACOL,Prof. Osny Dacol,120,Secretaria Municipal da Educac?o,S947,R. LEONARDO NOVICKI,S947,LEONARDO NOVICKI,155,,21,Cajuru,M20,3,Cajuru,-25,-49,1,1,0,0,(41) 3267-1740,,cmeiosnydacol@sme.curitiba.pr.gov.br,,
758,41377257,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,FELIZ SENHORA DA LUZ,Feliz Senhora da Luz,155,,W524C,R. SANTO INACIO,,,14,,75,Cidade Industrial de Curitiba,R7,11,CIC,-25,-49,1,1,0,0,(41) 3347-5873,,ceisenhoradaluz_bercario@hotmail.com,,
